Año,Mes,Marca,Modelo,Tipo,Segmento,Origen,PaísOrigen,Ventas
2014,Junio,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,-
2014,Junio,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,1
2014,Junio,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2014,Julio,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,255
2014,Julio,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,287
2014,Julio,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2014,Julio,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2014,Julio,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2014,Julio,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,52
2014,Julio,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,148
2014,Julio,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2014,Julio,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2014,Julio,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2014,Julio,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
2014,Julio,Volkswagen , Gol , Automóviles , Subcompactos , Importado , Brasil,1062
2014,Julio,Volkswagen , Gol Sedan , Automóviles , Subcompactos , Importado , Brasil,495
2014,Julio,Volkswagen , Golf , Automóviles , Compactos , Importado , Brasil,-
2014,Julio,Volkswagen , Golf,Automóviles,Compactos,Nacional,México,418
2014,Julio,Volkswagen , Golf Gti , Automóviles , Deportivos , Importado , Alemania,1
2014,Julio,Volkswagen , Golf Variant, Automóviles ,Compactos,Nacional,México,-
2014,Julio,Volkswagen , Jetta , Automóviles , Compactos , Nacional , México,2861
2014,Julio,Volkswagen , Jetta TDI , Automóviles , Compactos , Nacional , México,-
2014,Julio,Volkswagen , Jetta 4 PTAS , Automóviles , Compactos , Nacional , México,2431
2014,Julio,Volkswagen , Lupo 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Julio,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Julio,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,-
2014,Julio,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,38
2014,Julio,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2014,Julio,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,516
2014,Julio,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,37
2014,Julio,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2014,Julio,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2014,Julio,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Julio,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Julio,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2014,Julio,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,264
2014,Julio,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Julio,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2014,Julio,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,490
2014,Julio,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2014,Julio,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2014,Julio,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2014,Julio,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2014,Julio,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,-
2014,Julio,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,-
2014,Julio,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,351
2014,Julio,Volkswagen , Tiguan, Camiones ligeros , SUV's , Nacional , México,-
2014,Julio,Volkswagen , Touareg , Camiones ligeros , SUV's , Importado , Eslovaquia,25
2014,Julio,Volkswagen , Transporter Carga , Camiones ligeros , SUV's , Nacional , Alemania,58
2014,Julio,Volkswagen , Transporter Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,89
2014,Julio,Volkswagen , UP! , Automóviles , Subcompactos , Nacional , Brasil,-
2014,Julio,Volkswagen , Vento , Automóviles , Subcompactos , Importado , India,3148
2014,Julio,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,-
2014,Julio,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,68
2014,Julio,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2014,Agosto,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,252
2014,Agosto,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,287
2014,Agosto,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2014,Agosto,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2014,Agosto,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2014,Agosto,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,74
2014,Agosto,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,165
2014,Agosto,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2014,Agosto,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2014,Agosto,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2014,Agosto,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
2014,Agosto,Volkswagen , Gol , Automóviles , Subcompactos , Importado , Brasil,1289
2014,Agosto,Volkswagen , Gol Sedan , Automóviles , Subcompactos , Importado , Brasil,624
2014,Agosto,Volkswagen , Golf , Automóviles , Compactos , Importado , Brasil,2
2014,Agosto,Volkswagen , Golf,Automóviles,Compactos,Nacional,México,417
2014,Agosto,Volkswagen , Golf Gti , Automóviles , Deportivos , Importado , Alemania,1
2014,Agosto,Volkswagen , Golf Variant, Automóviles ,Compactos,Nacional,México,-
2014,Agosto,Volkswagen , Jetta , Automóviles , Compactos , Nacional , México,2514
2014,Agosto,Volkswagen , Jetta TDI , Automóviles , Compactos , Nacional , México,-
2014,Agosto,Volkswagen , Jetta 4 PTAS , Automóviles , Compactos , Nacional , México,2219
2014,Agosto,Volkswagen , Lupo 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Agosto,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Agosto,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,-
2014,Agosto,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,36
2014,Agosto,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2014,Agosto,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,413
2014,Agosto,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,49
2014,Agosto,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2014,Agosto,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2014,Agosto,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Agosto,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Agosto,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2014,Agosto,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,195
2014,Agosto,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Agosto,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2014,Agosto,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,520
2014,Agosto,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2014,Agosto,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2014,Agosto,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2014,Agosto,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2014,Agosto,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,-
2014,Agosto,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,-
2014,Agosto,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,396
2014,Agosto,Volkswagen , Tiguan, Camiones ligeros , SUV's , Nacional , México,-
2014,Agosto,Volkswagen , Touareg , Camiones ligeros , SUV's , Importado , Eslovaquia,36
2014,Agosto,Volkswagen , Transporter Carga , Camiones ligeros , SUV's , Nacional , Alemania,109
2014,Agosto,Volkswagen , Transporter Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,54
2014,Agosto,Volkswagen , UP! , Automóviles , Subcompactos , Nacional , Brasil,-
2014,Agosto,Volkswagen , Vento , Automóviles , Subcompactos , Importado , India,3384
2014,Agosto,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,-
2014,Agosto,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,46
2014,Agosto,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2014,Septiembre,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,72
2014,Septiembre,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,284
2014,Septiembre,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2014,Septiembre,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2014,Septiembre,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2014,Septiembre,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,84
2014,Septiembre,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,107
2014,Septiembre,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2014,Septiembre,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2014,Septiembre,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2014,Septiembre,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
2014,Septiembre,Volkswagen , Gol , Automóviles , Subcompactos , Importado , Brasil,1290
2014,Septiembre,Volkswagen , Gol Sedan , Automóviles , Subcompactos , Importado , Brasil,622
2014,Septiembre,Volkswagen , Golf , Automóviles , Compactos , Importado , Brasil,-
2014,Septiembre,Volkswagen , Golf,Automóviles,Compactos,Nacional,México,510
2014,Septiembre,Volkswagen , Golf Gti , Automóviles , Deportivos , Importado , Alemania,-
2014,Septiembre,Volkswagen , Golf Variant, Automóviles ,Compactos,Nacional,México,-
2014,Septiembre,Volkswagen , Jetta , Automóviles , Compactos , Nacional , México,2782
2014,Septiembre,Volkswagen , Jetta TDI , Automóviles , Compactos , Nacional , México,-
2014,Septiembre,Volkswagen , Jetta 4 PTAS , Automóviles , Compactos , Nacional , México,1994
2014,Septiembre,Volkswagen , Lupo 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Septiembre,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Septiembre,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,-
2014,Septiembre,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,40
2014,Septiembre,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2014,Septiembre,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,473
2014,Septiembre,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,49
2014,Septiembre,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2014,Septiembre,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2014,Septiembre,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Septiembre,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Septiembre,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2014,Septiembre,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,102
2014,Septiembre,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Septiembre,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2014,Septiembre,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,498
2014,Septiembre,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2014,Septiembre,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2014,Septiembre,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2014,Septiembre,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2014,Septiembre,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,-
2014,Septiembre,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,-
2014,Septiembre,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,283
2014,Septiembre,Volkswagen , Tiguan, Camiones ligeros , SUV's , Nacional , México,-
2014,Septiembre,Volkswagen , Touareg , Camiones ligeros , SUV's , Importado , Eslovaquia,50
2014,Septiembre,Volkswagen , Transporter Carga , Camiones ligeros , SUV's , Nacional , Alemania,106
2014,Septiembre,Volkswagen , Transporter Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,112
2014,Septiembre,Volkswagen , UP! , Automóviles , Subcompactos , Nacional , Brasil,-
2014,Septiembre,Volkswagen , Vento , Automóviles , Subcompactos , Importado , India,3610
2014,Septiembre,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,-
2014,Septiembre,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,58
2014,Septiembre,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2014,Octubre,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,94
2014,Octubre,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,284
2014,Octubre,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2014,Octubre,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2014,Octubre,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2014,Octubre,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,84
2014,Octubre,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,157
2014,Octubre,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2014,Octubre,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2014,Octubre,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2014,Octubre,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
2014,Octubre,Volkswagen , Gol , Automóviles , Subcompactos , Importado , Brasil,1271
2014,Octubre,Volkswagen , Gol Sedan , Automóviles , Subcompactos , Importado , Brasil,636
2014,Octubre,Volkswagen , Golf , Automóviles , Compactos , Importado , Brasil,-
2014,Octubre,Volkswagen , Golf,Automóviles,Compactos,Nacional,México,554
2014,Octubre,Volkswagen , Golf Gti , Automóviles , Deportivos , Importado , Alemania,-
2014,Octubre,Volkswagen , Golf Variant, Automóviles ,Compactos,Nacional,México,-
2014,Octubre,Volkswagen , Jetta , Automóviles , Compactos , Nacional , México,3648
2014,Octubre,Volkswagen , Jetta TDI , Automóviles , Compactos , Nacional , México,-
2014,Octubre,Volkswagen , Jetta 4 PTAS , Automóviles , Compactos , Nacional , México,1999
2014,Octubre,Volkswagen , Lupo 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Octubre,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Octubre,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,-
2014,Octubre,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,61
2014,Octubre,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2014,Octubre,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,559
2014,Octubre,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,45
2014,Octubre,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2014,Octubre,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2014,Octubre,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Octubre,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Octubre,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2014,Octubre,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,307
2014,Octubre,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2014,Octubre,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2014,Octubre,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,516
2014,Octubre,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2014,Octubre,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2014,Octubre,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2014,Octubre,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2014,Octubre,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,-
2014,Octubre,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,-
2014,Octubre,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,291
